protocol,task,mode,metric,chance,test_subject,fold,value,best_val
loso,speaker4,eeg_imu,acc,0.25,6,,0.41,0.40669642857142857
loso,speaker4,eeg_imu,acc,0.25,7,,0.399,0.39598214285714284
loso,speaker4,eeg_imu,acc,0.25,8,,0.363,0.38035714285714284
loso,speaker4,eeg_imu,acc,0.25,9,,0.345,0.34375
loso,speaker4,eeg_imu,acc,0.25,10,,0.401,0.39107142857142857
loso,speaker4,eeg_imu,acc,0.25,11,,0.361,0.3464285714285714
loso,speaker4,eeg_imu,acc,0.25,12,,0.374,0.3665178571428571
loso,speaker4,eeg_imu,acc,0.25,13,,0.412,0.4
loso,speaker4,eeg_imu,acc,0.25,14,,0.369,0.37098214285714287
loso,speaker4,eeg_imu,acc,0.25,15,,0.3505050505050505,0.36607142857142855
loso,speaker4,eeg_imu,acc,0.25,16,,0.401,0.4107142857142857
loso,speaker4,gaze_imu,acc,0.25,1,,0.372,0.3776785714285714
loso,speaker4,gaze_imu,acc,0.25,2,,0.37,0.37991071428571427
loso,speaker4,gaze_imu,acc,0.25,3,,0.358,0.3513392857142857
loso,speaker4,gaze_imu,acc,0.25,4,,0.366,0.3964285714285714
loso,speaker4,gaze_imu,acc,0.25,5,,0.36,0.35044642857142855
loso,speaker4,gaze_imu,acc,0.25,6,,0.349,0.3464285714285714
loso,speaker4,gaze_imu,acc,0.25,7,,0.343,0.3495535714285714
loso,speaker4,gaze_imu,acc,0.25,8,,0.363,0.38125
loso,speaker4,gaze_imu,acc,0.25,9,,0.377,0.39151785714285714
loso,speaker4,gaze_imu,acc,0.25,10,,0.418,0.40580357142857143
loso,speaker4,gaze_imu,acc,0.25,11,,0.376,0.37098214285714287
loso,speaker4,gaze_imu,acc,0.25,12,,0.388,0.3892857142857143
loso,speaker4,gaze_imu,acc,0.25,13,,0.355,0.34017857142857144
loso,speaker4,gaze_imu,acc,0.25,14,,0.371,0.37410714285714286
loso,speaker4,gaze_imu,acc,0.25,15,,0.3616161616161616,0.3705357142857143
loso,speaker4,gaze_imu,acc,0.25,16,,0.36,0.3535714285714286
loso,speaker4,eeg_gaze_imu,acc,0.25,1,,0.37,0.3763392857142857
loso,speaker4,eeg_gaze_imu,acc,0.25,2,,0.37,0.37991071428571427
loso,speaker4,eeg_gaze_imu,acc,0.25,3,,0.357,0.3513392857142857
loso,speaker4,eeg_gaze_imu,acc,0.25,4,,0.361,0.39419642857142856
loso,speaker4,eeg_gaze_imu,acc,0.25,5,,0.361,0.35044642857142855
loso,speaker4,eeg_gaze_imu,acc,0.25,6,,0.409,0.40669642857142857
loso,speaker4,eeg_gaze_imu,acc,0.25,7,,0.398,0.39553571428571427
loso,speaker4,eeg_gaze_imu,acc,0.25,8,,0.362,0.38125
loso,speaker4,eeg_gaze_imu,acc,0.25,9,,0.377,0.39107142857142857
loso,speaker4,eeg_gaze_imu,acc,0.25,10,,0.417,0.4049107142857143
loso,speaker4,eeg_gaze_imu,acc,0.25,11,,0.376,0.37098214285714287
loso,speaker4,eeg_gaze_imu,acc,0.25,12,,0.391,0.3892857142857143
loso,speaker4,eeg_gaze_imu,acc,0.25,13,,0.413,0.4004464285714286
loso,speaker4,eeg_gaze_imu,acc,0.25,14,,0.371,0.37410714285714286
loso,speaker4,eeg_gaze_imu,acc,0.25,15,,0.3575757575757576,0.37008928571428573
loso,speaker4,eeg_gaze_imu,acc,0.25,16,,0.4,0.41116071428571427
loso,eccentricity,eeg,acc,0.5,10,,0.571,0.5383928571428571
loso,eccentricity,gaze,acc,0.5,10,,0.564,0.54375
loso,eccentricity,imu,acc,0.5,10,,0.547,0.5348214285714286
loso,hemisphere,eeg,acc,0.5,10,,0.569,0.5566964285714285
loso,hemisphere,gaze,acc,0.5,10,,0.565,0.5558035714285714
loso,hemisphere,imu,acc,0.5,10,,0.56,0.5665178571428572
loso,reconstruction,eeg,pearson_r,0.0,10,,0.019799701869487762,0.0058492617681622505
loso,reconstruction,eeg_gaze,pearson_r,0.0,10,,0.018661262467503548,0.004870607517659664
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,10,,0.012957333587110043,0.004415946546941996
loso,reconstruction,eeg_imu,pearson_r,0.0,10,,0.004800316412001848,0.006937235593795776
loso,reconstruction,gaze,pearson_r,0.0,10,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,10,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,10,,0.0,0.0
loso,speaker4,eeg,acc,0.25,10,,0.401,0.39107142857142857
loso,speaker4,gaze,acc,0.25,10,,0.416,0.4049107142857143
loso,speaker4,imu,acc,0.25,10,,0.342,0.33035714285714285
loso,eccentricity,eeg,acc,0.5,11,,0.554,0.5410714285714285
loso,eccentricity,gaze,acc,0.5,11,,0.598,0.584375
loso,eccentricity,imu,acc,0.5,11,,0.553,0.553125
loso,hemisphere,eeg,acc,0.5,11,,0.576,0.5919642857142857
loso,hemisphere,gaze,acc,0.5,11,,0.578,0.5901785714285714
loso,hemisphere,imu,acc,0.5,11,,0.563,0.59375
loso,reconstruction,eeg,pearson_r,0.0,11,,0.009219402447342873,0.0068709030747413635
loso,reconstruction,eeg_gaze,pearson_r,0.0,11,,0.006875711493194103,0.00933317095041275
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,11,,0.002274942584335804,0.0079033263027668
loso,reconstruction,eeg_imu,pearson_r,0.0,11,,0.0024133920669555664,0.006979538127779961
loso,reconstruction,gaze,pearson_r,0.0,11,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,11,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,11,,0.0,0.0
loso,speaker4,eeg,acc,0.25,11,,0.319,0.3209821428571429
loso,speaker4,gaze,acc,0.25,11,,0.37,0.3665178571428571
loso,speaker4,imu,acc,0.25,11,,0.363,0.3464285714285714
loso,eccentricity,eeg,acc,0.5,12,,0.552,0.5616071428571429
loso,eccentricity,gaze,acc,0.5,12,,0.562,0.5616071428571429
loso,eccentricity,imu,acc,0.5,12,,0.551,0.5642857142857143
loso,hemisphere,eeg,acc,0.5,12,,0.557,0.5691964285714286
loso,hemisphere,gaze,acc,0.5,12,,0.552,0.5776785714285714
loso,hemisphere,imu,acc,0.5,12,,0.586,0.5977678571428572
loso,reconstruction,eeg,pearson_r,0.0,12,,-0.0009717774228192866,0.011668503284454346
loso,reconstruction,eeg_gaze,pearson_r,0.0,12,,0.0050217388197779655,0.010892924852669239
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,12,,0.0011619525030255318,0.010379081591963768
loso,reconstruction,eeg_imu,pearson_r,0.0,12,,-0.0020164756570011377,0.011392617598176003
loso,reconstruction,gaze,pearson_r,0.0,12,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,12,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,12,,0.0,0.0
loso,speaker4,eeg,acc,0.25,12,,0.37,0.3665178571428571
loso,speaker4,gaze,acc,0.25,12,,0.382,0.3830357142857143
loso,speaker4,imu,acc,0.25,12,,0.363,0.35
loso,eccentricity,eeg,acc,0.5,13,,0.559,0.5674107142857143
loso,eccentricity,gaze,acc,0.5,13,,0.585,0.5544642857142857
loso,eccentricity,imu,acc,0.5,13,,0.561,0.5553571428571429
loso,hemisphere,eeg,acc,0.5,13,,0.551,0.5383928571428571
loso,hemisphere,gaze,acc,0.5,13,,0.576,0.5598214285714286
loso,hemisphere,imu,acc,0.5,13,,0.565,0.5575892857142857
loso,reconstruction,eeg,pearson_r,0.0,13,,0.014991533942520618,0.006186951417475939
loso,reconstruction,eeg_gaze,pearson_r,0.0,13,,0.0097487298771739,0.0021907594054937363
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,13,,0.00740837212651968,0.0028749327175319195
loso,reconstruction,eeg_imu,pearson_r,0.0,13,,0.01728377863764763,0.006621530279517174
loso,reconstruction,gaze,pearson_r,0.0,13,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,13,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,13,,0.0,0.0
loso,speaker4,eeg,acc,0.25,13,,0.414,0.39955357142857145
loso,speaker4,gaze,acc,0.25,13,,0.36,0.3392857142857143
loso,speaker4,imu,acc,0.25,13,,0.356,0.34017857142857144
loso,eccentricity,eeg,acc,0.5,14,,0.566,0.5758928571428571
loso,eccentricity,gaze,acc,0.5,14,,0.553,0.5625
loso,eccentricity,imu,acc,0.5,14,,0.548,0.5575892857142857
loso,hemisphere,eeg,acc,0.5,14,,0.563,0.578125
loso,hemisphere,gaze,acc,0.5,14,,0.556,0.5848214285714286
loso,hemisphere,imu,acc,0.5,14,,0.566,0.5785714285714286
loso,reconstruction,eeg,pearson_r,0.0,14,,0.002183597069233656,-0.0009578036260791123
loso,reconstruction,eeg_gaze,pearson_r,0.0,14,,0.002798505825921893,-0.001210587564855814
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,14,,0.0035945691633969545,-0.0023433100432157516
loso,reconstruction,eeg_imu,pearson_r,0.0,14,,0.002225512871518731,-0.0002989432541653514
loso,reconstruction,gaze,pearson_r,0.0,14,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,14,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,14,,0.0,0.0
loso,speaker4,eeg,acc,0.25,14,,0.344,0.34419642857142857
loso,speaker4,gaze,acc,0.25,14,,0.373,0.38660714285714287
loso,speaker4,imu,acc,0.25,14,,0.37,0.37098214285714287
loso,eccentricity,eeg,acc,0.5,15,,0.5444444444444444,0.5486607142857143
loso,eccentricity,gaze,acc,0.5,15,,0.601010101010101,0.5991071428571428
loso,eccentricity,imu,acc,0.5,15,,0.5565656565656566,0.5575892857142857
loso,hemisphere,eeg,acc,0.5,15,,0.5505050505050505,0.5459821428571429
loso,hemisphere,gaze,acc,0.5,15,,0.5636363636363636,0.5709821428571429
loso,hemisphere,imu,acc,0.5,15,,0.5797979797979798,0.5816964285714286
loso,reconstruction,eeg,pearson_r,0.0,15,,-0.00025209368322975934,0.015764454379677773
loso,reconstruction,eeg_gaze,pearson_r,0.0,15,,0.003601912409067154,0.017261238768696785
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,15,,0.004890664014965296,0.013319152407348156
loso,reconstruction,eeg_imu,pearson_r,0.0,15,,-0.0014820118667557836,0.012518997304141521
loso,reconstruction,gaze,pearson_r,0.0,15,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,15,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,15,,0.0,0.0
loso,speaker4,eeg,acc,0.25,15,,0.3505050505050505,0.35
loso,speaker4,gaze,acc,0.25,15,,0.35454545454545455,0.359375
loso,speaker4,imu,acc,0.25,15,,0.34949494949494947,0.3620535714285714
loso,eccentricity,eeg,acc,0.5,16,,0.574,0.5638392857142858
loso,eccentricity,gaze,acc,0.5,16,,0.575,0.5571428571428572
loso,eccentricity,imu,acc,0.5,16,,0.559,0.5508928571428572
loso,hemisphere,eeg,acc,0.5,16,,0.565,0.5513392857142857
loso,hemisphere,gaze,acc,0.5,16,,0.57,0.5526785714285715
loso,hemisphere,imu,acc,0.5,16,,0.583,0.5660714285714286
loso,reconstruction,eeg,pearson_r,0.0,16,,0.0006995663861744106,0.008037992753088474
loso,reconstruction,eeg_gaze,pearson_r,0.0,16,,-0.004732717759907246,0.010199450887739658
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,16,,-0.0073831044137477875,0.009579169563949108
loso,reconstruction,eeg_imu,pearson_r,0.0,16,,-0.0030833266209810972,0.008624156937003136
loso,reconstruction,gaze,pearson_r,0.0,16,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,16,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,16,,0.0,0.0
loso,speaker4,eeg,acc,0.25,16,,0.403,0.4107142857142857
loso,speaker4,gaze,acc,0.25,16,,0.356,0.3669642857142857
loso,speaker4,imu,acc,0.25,16,,0.363,0.35267857142857145
loso,eccentricity,eeg,acc,0.5,1,,0.564,0.559375
loso,eccentricity,gaze,acc,0.5,1,,0.587,0.5848214285714286
loso,eccentricity,imu,acc,0.5,1,,0.549,0.5544642857142857
loso,hemisphere,eeg,acc,0.5,1,,0.555,0.5669642857142857
loso,hemisphere,gaze,acc,0.5,1,,0.549,0.5660714285714286
loso,hemisphere,imu,acc,0.5,1,,0.563,0.5741071428571428
loso,reconstruction,eeg,pearson_r,0.0,1,,0.00988114532083273,0.017265720292925835
loso,reconstruction,eeg_gaze,pearson_r,0.0,1,,0.00890088826417923,0.013747365213930607
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,1,,0.009109443984925747,0.013657992705702782
loso,reconstruction,eeg_imu,pearson_r,0.0,1,,0.010202523320913315,0.017745641991496086
loso,reconstruction,gaze,pearson_r,0.0,1,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,1,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,1,,0.0,0.0
loso,speaker4,eeg,acc,0.25,1,,0.33,0.3392857142857143
loso,speaker4,gaze,acc,0.25,1,,0.368,0.3736607142857143
loso,speaker4,imu,acc,0.25,1,,0.363,0.3723214285714286
loso,eccentricity,eeg,acc,0.5,2,,0.562,0.5709821428571429
loso,eccentricity,gaze,acc,0.5,2,,0.571,0.578125
loso,eccentricity,imu,acc,0.5,2,,0.572,0.5799107142857143
loso,hemisphere,eeg,acc,0.5,2,,0.571,0.5741071428571428
loso,hemisphere,gaze,acc,0.5,2,,0.556,0.5732142857142857
loso,hemisphere,imu,acc,0.5,2,,0.585,0.5691964285714286
loso,reconstruction,eeg,pearson_r,0.0,2,,0.003946049604564905,0.01089292112737894
loso,reconstruction,eeg_gaze,pearson_r,0.0,2,,0.0058591533452272415,0.009366709738969803
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,,0.003416841384023428,0.008324201218783855
loso,reconstruction,eeg_imu,pearson_r,0.0,2,,0.0017168755875900388,0.009288033470511436
loso,reconstruction,gaze,pearson_r,0.0,2,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,2,,-0.011803572066128254,-0.0001803063933039084
loso,reconstruction,imu,pearson_r,0.0,2,,-0.005775893572717905,0.0036467539612203836
loso,speaker4,eeg,acc,0.25,2,,0.336,0.36026785714285714
loso,speaker4,gaze,acc,0.25,2,,0.365,0.37098214285714287
loso,speaker4,imu,acc,0.25,2,,0.369,0.38035714285714284
loso,eccentricity,eeg,acc,0.5,3,,0.552,0.5580357142857143
loso,eccentricity,gaze,acc,0.5,3,,0.57,0.5700892857142857
loso,eccentricity,imu,acc,0.5,3,,0.565,0.5678571428571428
loso,hemisphere,eeg,acc,0.5,3,,0.547,0.5575892857142857
loso,hemisphere,gaze,acc,0.5,3,,0.562,0.5633928571428571
loso,hemisphere,imu,acc,0.5,3,,0.568,0.5638392857142858
loso,reconstruction,eeg,pearson_r,0.0,3,,0.002254025312140584,0.004423182457685471
loso,reconstruction,eeg_gaze,pearson_r,0.0,3,,0.004073892720043659,0.006797366309911013
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,,0.004215847700834274,0.00653725303709507
loso,reconstruction,eeg_imu,pearson_r,0.0,3,,0.0030346866697072983,0.006333047524094582
loso,reconstruction,gaze,pearson_r,0.0,3,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,3,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,3,,0.0,0.0
loso,speaker4,eeg,acc,0.25,3,,0.311,0.3209821428571429
loso,speaker4,gaze,acc,0.25,3,,0.359,0.36339285714285713
loso,speaker4,imu,acc,0.25,3,,0.358,0.3508928571428571
loso,eccentricity,eeg,acc,0.5,4,,0.558,0.5758928571428571
loso,eccentricity,gaze,acc,0.5,4,,0.565,0.5861607142857143
loso,eccentricity,imu,acc,0.5,4,,0.554,0.5660714285714286
loso,hemisphere,eeg,acc,0.5,4,,0.565,0.5821428571428572
loso,hemisphere,gaze,acc,0.5,4,,0.573,0.5892857142857143
loso,hemisphere,imu,acc,0.5,4,,0.566,0.5848214285714286
loso,reconstruction,eeg,pearson_r,0.0,4,,-0.0009726542048156261,0.012724294327199459
loso,reconstruction,eeg_gaze,pearson_r,0.0,4,,-0.004844137001782656,0.012967023067176342
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,,-0.0027303723618388176,0.014835729263722897
loso,reconstruction,eeg_imu,pearson_r,0.0,4,,0.0029488755390048027,0.013677881099283695
loso,reconstruction,gaze,pearson_r,0.0,4,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,4,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,4,,0.0,0.0
loso,speaker4,eeg,acc,0.25,4,,0.34,0.3638392857142857
loso,speaker4,gaze,acc,0.25,4,,0.366,0.3888392857142857
loso,speaker4,imu,acc,0.25,4,,0.361,0.39285714285714285
loso,eccentricity,eeg,acc,0.5,5,,0.565,0.5540178571428571
loso,eccentricity,gaze,acc,0.5,5,,0.561,0.5633928571428571
loso,eccentricity,imu,acc,0.5,5,,0.565,0.5526785714285715
loso,hemisphere,eeg,acc,0.5,5,,0.547,0.5602678571428571
loso,hemisphere,gaze,acc,0.5,5,,0.558,0.5723214285714285
loso,hemisphere,imu,acc,0.5,5,,0.565,0.5772321428571429
loso,reconstruction,eeg,pearson_r,0.0,5,,0.004312694072723389,0.015794627368450165
loso,reconstruction,eeg_gaze,pearson_r,0.0,5,,0.006972610484808683,0.017694026231765747
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,,0.004557064734399319,0.016032347455620766
loso,reconstruction,eeg_imu,pearson_r,0.0,5,,0.002556055085733533,0.014791839756071568
loso,reconstruction,gaze,pearson_r,0.0,5,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,5,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,5,,0.0,0.0
loso,speaker4,eeg,acc,0.25,5,,0.322,0.30848214285714287
loso,speaker4,gaze,acc,0.25,5,,0.362,0.34910714285714284
loso,speaker4,imu,acc,0.25,5,,0.36,0.35044642857142855
loso,eccentricity,eeg,acc,0.5,6,,0.533,0.5607142857142857
loso,eccentricity,gaze,acc,0.5,6,,0.597,0.6120535714285714
loso,eccentricity,imu,acc,0.5,6,,0.57,0.5723214285714285
loso,hemisphere,eeg,acc,0.5,6,,0.545,0.565625
loso,hemisphere,gaze,acc,0.5,6,,0.556,0.5790178571428571
loso,hemisphere,imu,acc,0.5,6,,0.58,0.5959821428571429
loso,reconstruction,eeg,pearson_r,0.0,6,,0.013486415147781372,0.015848925337195396
loso,reconstruction,eeg_gaze,pearson_r,0.0,6,,0.009045322425663471,0.015242839232087135
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,6,,0.008885825052857399,0.014390495605766773
loso,reconstruction,eeg_imu,pearson_r,0.0,6,,0.01264969166368246,0.014970337972044945
loso,reconstruction,gaze,pearson_r,0.0,6,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,6,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,6,,0.0,0.0
loso,speaker4,eeg,acc,0.25,6,,0.408,0.40625
loso,speaker4,gaze,acc,0.25,6,,0.353,0.3535714285714286
loso,speaker4,imu,acc,0.25,6,,0.35,0.34598214285714285
loso,eccentricity,eeg,acc,0.5,7,,0.579,0.5852678571428571
loso,eccentricity,gaze,acc,0.5,7,,0.573,0.5883928571428572
loso,eccentricity,imu,acc,0.5,7,,0.559,0.5758928571428571
loso,hemisphere,eeg,acc,0.5,7,,0.575,0.5660714285714286
loso,hemisphere,gaze,acc,0.5,7,,0.557,0.5602678571428571
loso,hemisphere,imu,acc,0.5,7,,0.564,0.5674107142857143
loso,reconstruction,eeg,pearson_r,0.0,7,,0.01552982535213232,0.007281075231730938
loso,reconstruction,eeg_gaze,pearson_r,0.0,7,,0.013395269401371479,0.007219893392175436
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,7,,0.007423366419970989,0.009061364457011223
loso,reconstruction,eeg_imu,pearson_r,0.0,7,,0.009259806014597416,0.008299572393298149
loso,reconstruction,gaze,pearson_r,0.0,7,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,7,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,7,,0.0,0.0
loso,speaker4,eeg,acc,0.25,7,,0.397,0.39553571428571427
loso,speaker4,gaze,acc,0.25,7,,0.342,0.34419642857142857
loso,speaker4,imu,acc,0.25,7,,0.342,0.32767857142857143
loso,eccentricity,eeg,acc,0.5,8,,0.567,0.5897321428571428
loso,eccentricity,gaze,acc,0.5,8,,0.581,0.590625
loso,eccentricity,imu,acc,0.5,8,,0.562,0.5861607142857143
loso,hemisphere,eeg,acc,0.5,8,,0.548,0.5441964285714286
loso,hemisphere,gaze,acc,0.5,8,,0.552,0.5383928571428571
loso,hemisphere,imu,acc,0.5,8,,0.561,0.5522321428571428
loso,reconstruction,eeg,pearson_r,0.0,8,,-0.0017333166906610131,0.003999998793005943
loso,reconstruction,eeg_gaze,pearson_r,0.0,8,,0.009061130695044994,0.0050137098878622055
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,8,,0.0035105461720377207,0.006317031569778919
loso,reconstruction,eeg_imu,pearson_r,0.0,8,,0.0006699957884848118,0.004942247644066811
loso,reconstruction,gaze,pearson_r,0.0,8,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,8,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,8,,0.0,0.0
loso,speaker4,eeg,acc,0.25,8,,0.329,0.3419642857142857
loso,speaker4,gaze,acc,0.25,8,,0.371,0.37857142857142856
loso,speaker4,imu,acc,0.25,8,,0.363,0.38035714285714284
loso,eccentricity,eeg,acc,0.5,9,,0.572,0.5763392857142857
loso,eccentricity,gaze,acc,0.5,9,,0.555,0.5455357142857142
loso,eccentricity,imu,acc,0.5,9,,0.571,0.5620535714285714
loso,hemisphere,eeg,acc,0.5,9,,0.548,0.5491071428571429
loso,hemisphere,gaze,acc,0.5,9,,0.561,0.5477678571428571
loso,hemisphere,imu,acc,0.5,9,,0.563,0.5674107142857143
loso,reconstruction,eeg,pearson_r,0.0,9,,0.006123661063611507,0.01236161682754755
loso,reconstruction,eeg_gaze,pearson_r,0.0,9,,0.004513866733759642,0.014074871316552162
loso,reconstruction,eeg_gaze_imu,pearson_r,0.0,9,,-0.0008337240433320403,0.012551646679639816
loso,reconstruction,eeg_imu,pearson_r,0.0,9,,0.006105427164584398,0.01204718928784132
loso,reconstruction,gaze,pearson_r,0.0,9,,0.0,0.0
loso,reconstruction,gaze_imu,pearson_r,0.0,9,,0.0,0.0
loso,reconstruction,imu,pearson_r,0.0,9,,0.0,0.0
loso,speaker4,eeg,acc,0.25,9,,0.323,0.3419642857142857
loso,speaker4,gaze,acc,0.25,9,,0.373,0.3892857142857143
loso,speaker4,imu,acc,0.25,9,,0.344,0.34330357142857143
within,eccentricity,eeg_gaze,acc,0.5,1,0.0,0.5235294117647059,0.6
within,eccentricity,eeg_gaze,acc,0.5,1,1.0,0.4764705882352941,0.5142857142857142
within,eccentricity,eeg_gaze,acc,0.5,1,2.0,0.5176470588235295,0.52
within,eccentricity,eeg_gaze,acc,0.5,1,3.0,0.525,0.5285714285714286
within,eccentricity,eeg_gaze,acc,0.5,1,4.0,0.44375,0.5117647058823529
within,eccentricity,eeg_gaze,acc,0.5,2,0.0,0.5,0.5666666666666667
within,eccentricity,eeg_gaze,acc,0.5,2,1.0,0.43529411764705883,0.5285714285714286
within,eccentricity,eeg_gaze,acc,0.5,2,2.0,0.5117647058823529,0.52
within,eccentricity,eeg_gaze,acc,0.5,2,3.0,0.525,0.5071428571428571
within,eccentricity,eeg_gaze,acc,0.5,2,4.0,0.44375,0.5176470588235295
within,eccentricity,eeg_gaze,acc,0.5,3,0.0,0.5176470588235295,0.43333333333333335
within,eccentricity,eeg_gaze,acc,0.5,3,1.0,0.4764705882352941,0.5857142857142857
within,eccentricity,eeg_gaze,acc,0.5,3,2.0,0.5,0.49
within,eccentricity,eeg_gaze,acc,0.5,3,3.0,0.53125,0.4857142857142857
within,eccentricity,eeg_gaze,acc,0.5,3,4.0,0.425,0.5411764705882353
within,eccentricity,eeg_gaze,acc,0.5,4,0.0,0.5235294117647059,0.6
within,eccentricity,eeg_gaze,acc,0.5,4,1.0,0.4588235294117647,0.5428571428571428
within,eccentricity,eeg_gaze,acc,0.5,4,2.0,0.4764705882352941,0.5
within,eccentricity,eeg_gaze,acc,0.5,4,3.0,0.49375,0.5214285714285715
within,eccentricity,eeg_gaze,acc,0.5,4,4.0,0.44375,0.5294117647058824
within,eccentricity,eeg_gaze,acc,0.5,5,0.0,0.5411764705882353,0.6
within,eccentricity,eeg_gaze,acc,0.5,5,1.0,0.4764705882352941,0.5428571428571428
within,eccentricity,eeg_gaze,acc,0.5,5,2.0,0.4823529411764706,0.52
within,eccentricity,eeg_gaze,acc,0.5,5,3.0,0.5125,0.5285714285714286
within,eccentricity,eeg_gaze,acc,0.5,5,4.0,0.46875,0.5411764705882353
within,eccentricity,eeg_gaze,acc,0.5,6,0.0,0.5117647058823529,0.5666666666666667
within,eccentricity,eeg_gaze,acc,0.5,6,1.0,0.49411764705882355,0.5857142857142857
within,eccentricity,eeg_gaze,acc,0.5,6,2.0,0.5,0.5
within,eccentricity,eeg_gaze,acc,0.5,6,3.0,0.54375,0.5214285714285715
within,eccentricity,eeg_gaze,acc,0.5,6,4.0,0.4125,0.5882352941176471
within,eccentricity,eeg_gaze,acc,0.5,7,0.0,0.5352941176470588,0.5333333333333333
within,eccentricity,eeg_gaze,acc,0.5,7,1.0,0.49411764705882355,0.5142857142857142
within,eccentricity,eeg_gaze,acc,0.5,7,2.0,0.5235294117647059,0.56
within,eccentricity,eeg_gaze,acc,0.5,7,3.0,0.5125,0.5071428571428571
within,eccentricity,eeg_gaze,acc,0.5,7,4.0,0.44375,0.5235294117647059
within,eccentricity,eeg_gaze,acc,0.5,8,0.0,0.5,0.5333333333333333
within,eccentricity,eeg_gaze,acc,0.5,8,1.0,0.47058823529411764,0.5142857142857142
within,eccentricity,eeg_gaze,acc,0.5,8,2.0,0.5058823529411764,0.52
within,eccentricity,eeg_gaze,acc,0.5,8,3.0,0.53125,0.4857142857142857
within,eccentricity,eeg_gaze,acc,0.5,8,4.0,0.4625,0.5294117647058824
within,eccentricity,eeg_gaze,acc,0.5,9,0.0,0.5058823529411764,0.6
within,eccentricity,eeg_gaze,acc,0.5,9,1.0,0.48823529411764705,0.5285714285714286
within,eccentricity,eeg_gaze,acc,0.5,9,2.0,0.5,0.52
within,eccentricity,eeg_gaze,acc,0.5,9,3.0,0.4625,0.5857142857142857
within,eccentricity,eeg_gaze,acc,0.5,9,4.0,0.45,0.5588235294117647
within,eccentricity,eeg_gaze,acc,0.5,10,0.0,0.5411764705882353,0.6
within,eccentricity,eeg_gaze,acc,0.5,10,1.0,0.5352941176470588,0.6285714285714286
within,eccentricity,eeg_gaze,acc,0.5,10,2.0,0.49411764705882355,0.54
within,eccentricity,eeg_gaze,acc,0.5,10,3.0,0.4875,0.5071428571428571
within,eccentricity,eeg_gaze,acc,0.5,10,4.0,0.48125,0.5294117647058824
within,eccentricity,eeg_gaze,acc,0.5,11,0.0,0.5,0.5666666666666667
within,eccentricity,eeg_gaze,acc,0.5,11,1.0,0.4764705882352941,0.5428571428571428
within,eccentricity,eeg_gaze,acc,0.5,11,2.0,0.49411764705882355,0.48
within,eccentricity,eeg_gaze,acc,0.5,11,3.0,0.5125,0.42142857142857143
within,eccentricity,eeg_gaze,acc,0.5,11,4.0,0.43125,0.48823529411764705
